RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
280,Spanish Potato Omelet (Tortilla a la Espanola),1589,kenk1492,,PT40M,PT40M,1999-08-18T04:44:00Z,Make and share this Spanish Potato Omelet (Tortilla a la Espanola) recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/0/Kiww21BfQbyLiesH7KYW_fooddotcom-jan-2017-25.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/0/I9R6O1ISQFSmg4RsEDSc_fooddotcom-jan-2017-24.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/0/J8L98p8lTxl2TcdMOH2J_fooddotcom-jan-2017-22.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/0/SmQab1ahQV6tBXn2CVkW_fooddotcom-jan-2017-23.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/0/ZdpDS4AVSE2FhnRrZdvH-1004092_10203207387253375_1973910208_n.jpg"")",Breakfast,"c(""Lunch/Snacks"", ""Potato"", ""Vegetable"", ""Spanish"", ""European"", ""Low Protein"", ""Free Of..."", ""< 60 Mins"", ""Easy"")","c(""1"", ""4"", ""1"", NA, ""4"")","c(""olive oil"", ""potatoes"", ""onion"", ""coarse salt"", ""eggs"")",4.5,28.0,848.0,59.1,9.1,186.0,95.7,68.3,8.8,4.7,14.2,4.0,,"c(""Heat the oil in a 8-9 inch skillet. Add the slices of potato one at a time to avoid sticking together."", ""Alternate layers of potatoes with layers of onions."", ""Cook slowly over medium heat, turning the potatoes until tender, not brown."", ""Drain potatoes in a colander, save oil."", ""Make sure skillet is very clean for later use.  In a bowl, beat eggs with a fork until slightly foamy."", ""Salt to taste.  Add the potatoes, press down to cover potatoes completely with egg.  Return to skillet, heat 2 tablespoons of saved oil until smoking point.  Add the mixture, spread it out. Rapidly, lower the temperature to medium-high."", 
""Shake the pan often to avoid sticking."", ""When the bottom is brown, cover the skillet with a plate, turn skillet up-side down, remove tortilla, slide off plate with uncooked side down into skillet and cook the other side, Turn several times until cooked"")"
297,Virginia Fried Soft Shell Crabs,25843,Crab Place,PT10M,PT50M,PT1H,1999-09-10T04:34:00Z,Make and share this Virginia Fried Soft Shell Crabs recipe from Food.com.,character(0),Lunch/Snacks,"c(""Crab"", ""Healthy"", ""< 60 Mins"")","c(""12"", ""1/4"", ""3/4"", ""2"", ""2"", ""3/4"")","c(""soft shelled crabs"", ""milk"", ""flour"", ""eggs"", ""salt"")",5.0,3.0,137.8,2.8,0.9,96.2,953.2,15.1,0.6,0.3,12.1,6.0,,"c(""Dress fresh crabs or thaw frozen crabs.  Rinse in cold water; drain."", ""Combine eggs, milk, and salt."", ""Combine flour and crumbs."", ""Dip crabs in egg mixture and roll in flour/crumb mixture. For heavier breading, let crabs sit several minutes and repeat dipping/rolling procedure. Additional spices, such as cayenne pepper and garlic, may also be added."", ""Place crabs in a heavy frying pan which contains 1/8 to 1/4 inch of fat, hot but not smoking."", ""Fry at moderate heat. When crabs are brown on one side, turn carefully and brown the other side. Cooking time is approximately 8 to 10 minutes."", 
""Drain on absorbent paper."")"
308,Curry Curlies,1543,Doreen Randal,PT8M,PT20M,PT28M,1999-09-13T16:56:00Z,Make and share this Curry Curlies recipe from Food.com.,character(0),Lunch/Snacks,"c(""< 30 Mins"", ""Oven"", ""Easy"")","c(""1"", ""185"", ""2"", ""1"")","c(""puff pastry sheets"", ""butter"", ""curry powder"")",,,6831.4,529.1,194.3,395.4,4241.2,465.0,23.6,16.1,73.2,,1 batch,"c(""Cut pastry into 1 cm strips."", ""Brush both sides of the strips with combined melted butter and curry powder."", ""Lightly press finely crushed potato chips on both sides; twist to curl."", ""Place on lightly greased oven trays."", ""Bake in moderately hot oven 8 minutes or until golden."", ""Cool on wire rack."")"
327,Chicken Caesar Wraps,1545,Nancy Van Ess,,PT1H,PT1H,1999-08-15T07:28:00Z,Make and share this Chicken Caesar Wraps recipe from Food.com.,character(0),Lunch/Snacks,"c(""Chicken Breast"", ""Chicken"", ""Poultry"", ""Meat"", ""< 60 Mins"")","c(""3"", ""1"", ""1"", ""1/2"", ""1"", ""8"", ""2"", ""3"", ""1/2"", ""1/2"", ""1/2"", NA, NA)","c(""olive oil"", ""lemon pepper"", ""garlic"", ""skinless chicken breast half"", ""sour cream"", ""milk"", ""parmesan cheese"", ""pepper"", ""garlic"", ""flour tortilla"", ""romaine lettuce"")",4.5,10.0,357.6,26.2,9.8,108.1,241.0,2.8,0.1,2.1,27.1,4.0,,"c(""In a large self-closing plastic bag combine olive oil, lemon pepper, garlic, and Italian seasoning."", ""Add chicken to bag and seal tightly."", ""Turn bag gently to distribute marinade. Refrigerate 15  minutes."", ""Preheat grill to medium heat."", ""Remove the chicken from the marinade and arrange on the grill rack."", ""Grill 10 to 14 minutes, turning occasionally."", ""Remove chicken and cut into strips."", ""In a small bowl combine sour cream, milk, parmesan cheese, Italian seasoning, pepper and garlic for the dressing."", 
""Place Romaine lettuce and sliced chicken in a warmed tortilla."", ""Top with dressing."", ""Fold tortilla."", ""NOTES : I slice chicken and then place in marinade. I also cook on the stovetop."")"
333,Giant Baked Hero,1545,Nancy Van Ess,,PT1H5M,PT1H5M,1999-08-15T07:28:00Z,Make and share this Giant Baked Hero recipe from Food.com.,character(0),Lunch/Snacks,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2"", ""3"", ""2"", ""1/2"", ""1/2"", ""1/2"", ""1/2"", ""1/2"", ""1/4"", ""1/2"", ""1"", ""1"", NA, NA)","c(""olive oil"", ""garlic cloves"", ""garlic cloves"", ""dry basil leaves"", ""dry oregano leaves"", ""dry thyme leaves"", ""ham"", ""fontina"", ""monterey jack cheese"", ""onion"", ""olive oil"")",,,313.8,23.6,9.9,72.7,1528.6,4.7,0.8,1.4,20.8,6.0,,"c(""Pat loaves together."", ""On a lightly floured board, roll dough into a 12\"" x18\""  rectangle."", ""Garlic Oil: Combine 3 tablespoons olive oil with 2 cloves garlic, minced or  pressed and 1/2 teaspoon each dry basil leaves, dry oregano leaves and dry thyme  leaves. Brush surface with 2 tablespoons garlic oil."", ""Cover half dough lengthwise with overlapping layers of salami, ham, coppa, cheese, onions and  peppers."", ""Lift plain half of dough over filling (if dough sticks, loosen with a  spatula). Press edges firmly together to seal."", 
""Using 2 wide spatulas, transfer  packet to an oiled 12\"" x17\"" baking sheet; tuck ends of dough under."", ""Brush with remaining oil."", ""Let rise in a warm place until puffy, about 20 minutes."", ""Bake at 400 degrees Fahrenheit until richly browned, 15 to 20 minutes."", ""Cut sandwich lengthwise in half then  crosswise into 3\"" slices."", ""Grilled Onion: In an 8-10\"" frying pan over medium high heat, combine 1 tablespoon olive oil, 2 tablespoons balsamic or red wine vinegar and 1 large onion, sliced. Stir often, until onion begins to brown, 8 to 10 minutes; set aside.""
)"
368,Ham and Cheese Pockets,1545,Nancy Van Ess,,PT35M,PT35M,1999-08-15T07:28:00Z,Make and share this Ham and Cheese Pockets recipe from Food.com.,character(0),Lunch/Snacks,"c(""Cheese"", ""Low Protein"", ""< 60 Mins"", ""Oven"")","c(NA, NA, NA, NA, NA, ""3/4"", ""2"", ""1/4"")","c(""mayonnaise"", ""ham slices"", ""swiss cheese"", ""dill pickle slices"", ""mayonnaise"", ""mustard"", ""milk"")",5.0,1.0,746.5,62.3,10.1,54.4,1623.5,46.6,1.0,11.5,4.9,1.0,,"c(""Cut pita breads in half."", ""Open."", ""Spread with sauce. Fill with boiled ham slices,  Swiss cheese and pickle slices."", ""Bake at 350 degrees for about 10 min."", ""Sauce: Combine mayonnaise, mustard and milk."", ""Stir slowly over low heat until  warm."", ""Spoon into sandwiches."")"
369,Super Sandwich,1545,Nancy Van Ess,,PT20M,PT20M,1999-08-15T07:28:00Z,Make and share this Super Sandwich recipe from Food.com.,character(0),Lunch/Snacks,"""< 30 Mins""","c(""1"", ""1"", ""1"", ""1/2"", ""1/2"", ""1/4"", ""1"", ""1/2"", ""1/4"", ""1/4"", ""1/2"")","c(""cucumber"", ""tomatoes"", ""onion"", ""black olives"", ""green olives"", ""ham"", ""pork"", ""muenster cheese"")",,,638.8,29.8,14.1,90.3,1744.5,56.4,3.9,3.2,35.6,8.0,,"c(""In a bowl combine cucumber, tomato, onion, olives and salad dressing; set aside."", ""Cut 1\"" off top of bread; set aside."", ""Carefully hollow out top and bottom of  bread, leaving a 1/2\"" shell. (Discard bread or save for something else)."", ""Layer 1/4 of the ham, salami, pork and cheeses inside the shell."", ""Top with 1/3 of the vegetable mixture."", ""Repeat layers, ending with meat and cheeses, gently  pressing down to flatten as needed."", ""Replace bread top; wrap tightly in plastic  wrap."", ""Refrigerate until serving.""
)"
396,Linda'a Guadalajara - Style Burritos,1575,lindaWWJD,,PT20M,PT20M,1999-08-21T11:20:00Z,Make and share this Linda'a Guadalajara - Style Burritos recipe from Food.com.,character(0),Lunch/Snacks,"c(""Mexican"", ""Microwave"", ""< 30 Mins"")","c(""1"", ""1/4"", ""1"", ""1"", ""2"", ""1"", ""1/2"", ""2"", ""10"")","c(""hamburger"", ""onion"", ""cinnamon"", ""chili powder"", ""black pepper"", ""chili sauce"", ""monterey jack cheese"", ""flour tortillas"")",3.0,1.0,5890.2,215.8,86.7,541.8,12001.9,698.1,74.0,40.7,273.4,1.0,,"c(""Brown hamburger and onion."", ""Add beans, spices and chili sauce. Mix together  and heat on low flame while shredding cheese. Place about 1/2 cup on flour  tortilla."", ""Top with shredded cheese and roll up."", ""Place seam side down on  plate in micro-wave. Heat on \""re-heat\"" for 1 minute until cheese melts."")"
411,No-bake Honey Snacks,125579,GrandmaIsCooking,PT24H,PT25M,PT24H25M,1999-09-10T04:23:00Z,--Adopted Recipe--Edited directions based on comments by the previous reviewer.  &quot;Cooking time&quot; is the 24 hour refrigeration time.,character(0),Bar Cookie,"c(""Dessert"", ""Lunch/Snacks"", ""Cookie & Brownie"", ""Low Cholesterol"", ""Healthy"", ""Weeknight"", ""No Cook"", ""Easy"")","c(""2"", ""1"", ""1/4"", NA)","c(""raisins"", ""honey"", ""coconut"")",4.0,2.0,161.5,6.0,0.8,0.0,79.3,27.9,1.9,20.6,2.7,12.0,36 snacks,"c(""Grind raisins and nuts in small batches.  Stir in honey."", ""Roll into 36 balls."", ""Cover; refrigerate 24 hours."", ""Roll in white or colored coconut."", ""If all snacks are not eaten, refrigerate the leftovers."")"
422,Linda's Tuna Burritos,1575,lindaWWJD,PT1M,PT20M,PT21M,1999-08-21T11:20:00Z,Make and share this Linda's Tuna Burritos recipe from Food.com.,character(0),Lunch/Snacks,"c(""Tuna"", ""Mexican"", ""High In..."", ""Microwave"", ""< 30 Mins"")","c(NA, NA, ""1/4"", ""2"", NA, ""8"", NA, NA)","c(""tuna"", ""black olives"", ""onion"", ""mild cheddar cheese"", ""flour tortillas"", ""lettuce"", ""chopped tomato"")",4.0,1.0,471.6,18.2,8.1,29.7,900.6,59.4,3.6,2.5,16.5,8.0,,"c(""Mix together tuna, olives, onions, cheddar cheese, and salad dressing."", ""Soften tortillas in microwave oven on medium for 30 seconds."", ""Place 1/2 cup tuna mixture on each burrito."", ""Serve seam side down with shredded lettuce and chopped tomato."")"
445,Remarkable Rhubarb Bites,1533,Dancer,PT45M,PT30M,PT1H15M,1999-09-10T04:30:00Z,Make and share this Remarkable Rhubarb Bites recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/44/5/OQS3z1T4eIxJX5UeEtJg_0S9A5287.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/44/5/zNJxeF3OSnqRShtWpnI7_0S9A5260.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/44/5/r2xRIxJtRYOLYTkOtfBB_0S9A5298.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/44/5/picrM2xsD.jpg""
)",Bar Cookie,"c(""Dessert"", ""Lunch/Snacks"", ""Cookie & Brownie"", ""Fruit"", ""Summer"", ""Weeknight"", ""For Large Groups"", ""Oven"", ""< 4 Hours"", ""Easy"")","c(""2"", ""1"", ""1/2"", ""1"", ""1"", ""1"", ""1/4"", ""1"", ""2"", ""1/2"", NA)","c(""rhubarb"", ""sugar"", ""shortening"", ""brown sugar"", ""egg"", ""baking soda"", ""salt"", ""cinnamon"", ""flour"", ""vanilla"", ""confectioners' sugar"")",5.0,32.0,148.4,4.6,1.1,7.8,82.9,25.9,0.5,17.4,1.4,24.0,,"c(""Preheat oven to 350°F."", ""Mix together rhubarb and 1/2 cup sugar."", ""Set aside.  Cream shortening, remaining 1/2 cup sugar and brown sugar."", ""Add egg and then  stir in baking soda, salt, cinnamon and flour."", ""Stir in vanilla, then rhubarb  mixture. Place batter in a greased and floured 13x9\"" baking pan and bake for  40-45 minutes."", ""Let cool, sprinkle with confectioners' sugar and cut into 2\"" squares."", ""Nancy {:-)."")"
447,M&amp;m Super Snack Bars,60989,Bekah,PT1H15M,PT40M,PT1H55M,1999-09-10T04:23:00Z,Make and share this M&amp;m Super Snack Bars recipe from Food.com.,character(0),Bar Cookie,"c(""Dessert"", ""Lunch/Snacks"", ""Cookie & Brownie"", ""Kid Friendly"", ""Weeknight"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")","c(""3/4"", ""3/4"", ""3/4"", ""1"", ""2"", ""2"", ""1"", ""1"", ""2/3"", ""3/4"", ""1"", ""1/2"", ""1/2"", ""1/3"")","c(""granulated sugar"", ""brown sugar"", ""margarine"", ""butter"", ""vanilla"", ""eggs"", ""all-purpose flour"", ""pecans"", ""quick-cooking oats"", ""baking soda"", ""baking powder"", ""salt"")",,,143.0,7.2,1.2,11.6,143.7,18.3,0.8,10.0,1.9,32.0,,"c(""Heat oven to 350 degrees Fahrenheit."", ""Mix granulated sugar, brown sugar, margarine, vanilla and eggs in large bowl until well blended."", ""Stir in flour, corn flakes, 3/4 cup of the pecans, 2/3 cup M&M candies, oats, baking soda, baking powder and salt."", ""Spread mixture in an ungreased 13x9x2 inch rectangular pan."", ""Sprinkle remaining pecans and 1/3 cup M&M candies."", ""Bake until golden brown 35 to 40 minutes; cool."", ""Cut into 2\"" x 1-1/4 inch bars."", ""High Altitude Directions (3500 to 6500) feet:"", 
""Heat oven to 375 degrees Fahrenheit."", ""Decrease granulated sugar to 2/3 cup and brown sugar to 2/3 cup."", ""Bake 30 to 35 minutes."")"
495,Macadamia Bars,22015,Mysterygirl,PT1H40M,PT55M,PT2H35M,1999-09-10T04:27:00Z,Make and share this Macadamia Bars recipe from Food.com.,character(0),Bar Cookie,"c(""Dessert"", ""Lunch/Snacks"", ""Cookie & Brownie"", ""Weeknight"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")","c(""2 1/2"", ""2"", ""1"", ""6"", ""1/2"", ""2"", ""1/4"", ""1 1/2"", ""1/4"", ""1"", ""2 1/2"")","c(""all-purpose flour"", ""sugar"", ""butter"", ""water"", ""vanilla extract"", ""heavy cream"", ""dark rum"", ""sugar"", ""salt"", ""vanilla extract"")",5.0,1.0,116.8,8.8,3.8,16.3,46.7,8.9,0.5,4.9,1.0,70.0,,"c(""CRUSTS: In food processor or bowl, combine flour and sugar."", ""Add  butter and process (or cut in with pastry blender) until mixture resembles  coarse crumbs."", ""Add water and vanilla; process or stir just until mixture  forms a ball."", ""On lightly floured surface, roll dough into a 13 by 8 inch  rectangle. Press onto bottom and side of 15 1/2 by 10 1/2-inch jelly-roll pan."", ""Refrigerate for at least 30 minutes."", ""Preheat oven to 400°. Bake dough for 10 minutes."", ""Cool on wire rack."", ""Reduce oven temperature to 350° for later use."", 
""FILLING: In heavy 3-quart saucepan, combine all filling ingredients except nuts."", ""Bring to a boil over medium-high heat, stirring constantly."", ""Pour filling evenly into crust and sprinkle nuts on top."", ""Bake on center oven rack 50 to 60 minutes,  rotating every 20 minutes, until top is a deep golden brown."", ""Cool on wire rack."", ""Cut into 2 x 1-inch bars."")"
