RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
4934,Crock Pot Cabbage Rolls,1885,Linda Sorichetti,PT8H,PT0S,PT8H,1999-11-26T04:45:00Z,Make and share this Crock Pot Cabbage Rolls recipe from Food.com.,character(0),One Dish Meal,"c(""Lamb/Sheep"", ""Rice"", ""Meat"", ""Weeknight"")","c(""12"", ""1"", ""1/2"", ""1"", ""3/4"", ""1/2"", ""1/8"", ""1/4"", ""1/4"", ""1/4"")","c(""cabbage"", ""lean ground beef"", ""ground lamb"", ""rice"", ""tomato paste"", ""water"", ""salt"", ""pepper"", ""thyme"", ""nutmeg"", ""cinnamon"")",4.0,6.0,227.4,7.9,3.2,49.1,478.8,21.1,2.6,5.0,18.0,6.0,,"c(""Wash cabbage leaves."", ""Boil 4 cups water."", ""Turn off heat. Soak leaves in water for 5 minutes. Remove, drain and cool."", ""Combine ground meat; rice, salt, pepper,  thyme, nutmeg and cinnamon."", ""Place 2 tablespoons meat mixture on each leaf and roll firmly."", ""Stack in electric slow cooker."", ""Combine tomato paste and water; pour over stuffed cabbage. Cover."", ""Cook on low setting for 8-10 hours."")"
7036,Baked Stuffed Bell Peppers,148316,- Carla -,PT2H,PT15M,PT2H15M,2000-03-06T16:21:00Z,"There are so many recipes for Baked Stuffed Peppers - each a little different, each bringing something a little different to the dinner table.  This is the recipe I learned from my mother.  A meal in itself I generally serve 1 stuffed pepper &quot;half&quot; per person along with freshly baked French bread and a tossed salad, for those with healthier appetites you can of course serve 2 &quot;halves&quot; per person.  I like to use red and or yellow peppers over the green - I find the red/yellow peppers to be a bit sweeter.  These can also be made ahead and frozen for OAMC - when ready to use simply thaw overnight in the fridge and bake as directed.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/70/36/pic67x4TT.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/70/36/picUKiiSv.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/70/36/picblAULd.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/70/36/picPemaUG.jpg"")",One Dish Meal,"c(""Rice"", ""Vegetable"", ""Meat"", ""Winter"", ""Oven"", ""Freezer"", ""< 4 Hours"")","c(""4"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1/8"", NA, NA, NA)","c(""ground beef"", ""cooked rice"", ""pepper"", ""onion"", ""garlic cloves"", ""egg"", ""sharp cheddar cheese"")",4.5,33.0,386.7,18.9,7.2,123.7,164.7,26.2,3.3,6.4,25.9,,,"c(""Preheat your oven to 350°F."", ""In a large bowl combine ground beef, cooked rice, minced pepper, minced onion, minced garlic, Italian seasonings, beaten egg, breadcrumbs and salt and freshly ground black pepper, to taste."", ""Use your hands to mix ingredients well."", ""Using a 1/2 cup measuring cup - measure out a 1/2 cup meat mixture for each halved pepper and fill."", ""*At this point, if you are using this recipe for OAMC you can wrap your peppers in saranwrap, then place them in a zip-lock bag and store them in the freezer for later use.*."", 
""Place peppers in a baking dish and cover with your favorite jarred or homemade spaghetti sauce (about 1 cup per pepper half)."", ""Cover and allow to cook 90 minutes (Please note that I have only ever made 4 halves at one time - so the cooking time could be longer if making 6 or more at the same time.)."", ""After 90 minutes, check to see how far along the peppers are cooked; if they are nearly done uncover and baste with some of the spaghetti sauce from the baking dish (as mentioned above, if baking many peppers all at one time there is the possibility that they will not be as far along at this point - please continue to bake covered an additional 30 to 45 minutes and then proceed with the following instructions.)."", 
""Bake an additional 20 minutes then top each pepper half with shredded cheese and continue baking another 10 to 15 minutes."", ""Serve along side freshly baked bread and a salad, enjoy!"")"
7949,Tortellini Ai Formaggi With Prosciutto and Peas,148316,- Carla -,PT10M,PT5M,PT15M,2000-03-13T21:44:00Z,"Simple and delicate, Tortellini ai Formaggi with Prosciutto and Peas is a delicious and easy dish to prepare for a romantic evening meal.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/79/49/picobciE9.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/79/49/zA3jXJ65SxiunxKRIw50-tort.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/79/49/01483922201.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/79/49/WuVFUBnrTVCywl2fUQmS-2013-12-10-17.08.28.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/79/49/piczIVIMv.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/79/49/pic1JOt45.jpg"")",One Dish Meal,"c(""Ham"", ""Pork"", ""Meat"", ""European"", ""Winter"", ""Savory"", ""< 15 Mins"", ""Beginner Cook"", ""Easy"")","c(""12"", ""1/4"", ""2"", ""2"", ""1/4"", ""1"", ""1"", ""1/4"", ""3/4"", NA)","c(""water"", ""butter"", ""garlic cloves"", ""prosciutto"", ""heavy cream"", ""nutmeg"", ""parmesan cheese"", ""frozen baby peas"")",5.0,51.0,1137.3,71.7,43.0,276.0,1389.8,92.7,6.1,5.0,33.5,2.0,,"c(""Cook tortellini according to package directions."", ""Melt butter in skillet and cook garlic for 1 minute."", ""Add Prosciutto and cook for 2 minutes."", ""Add heavy cream and bring to a simmer."", ""Add nutmeg and simmer until cream is thickened and reduced by half."", ""Stir in 1/4 cup Parmesan and peas."", ""Stir in reserved cooking liquid and tortellini and toss to coat."", ""Season to taste with salt and freshly ground black pepper."", ""Serve and enjoy!"")"
8079,Mexican Fiesta Casserole,148316,- Carla -,PT35M,PT15M,PT50M,2000-03-13T21:47:00Z,"I adopted this recipe in February 2005.  While I'm not much of a casserole person, this one looks to be pretty good.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/80/79/picfqnRNx.jpg""",One Dish Meal,"c(""Vegetable"", ""Meat"", ""Mexican"", ""< 60 Mins"", ""Oven"")","c(""1"", NA, ""1"", ""1"", ""1"", ""2/3"", ""1/4"", ""2"", ""1/2"", ""2"", ""1/2"", ""1"")","c(""lean ground beef"", ""chili powder"", ""cheddar cheese"", ""sour cream"", ""mayonnaise"", ""onion"", ""Bisquick baking mix"", ""water"", ""tomatoes"", ""green bell pepper"", ""black olives"")",4.0,5.0,511.1,31.1,13.6,89.7,848.3,33.0,2.7,8.0,24.8,6.0,,"c(""Preheat the oven to 375F."", ""Cook the ground beef in a large skillet until browned; drain off the excess fat."", ""Season the meat with the salt and pepper; set aside."", ""Mix together the cheese, sour cream, mayonnaise and onion; set this mixture aside."", ""Stir the biscuit mix and water together until a soft dough forms."", ""With floured fingers, pat the dough into the bottom of a greased 13 X 9 X 2-inch baking pan, pressing the dough about 1/2-inch up the sides of the pan."", ""Layer the browned ground beef, tomato slices, green pepper, and sliced olives over the dough layer."", 
""Spoon the sour cream and cheese mixture over the top."", ""Bake, uncovered, until the edges of the dough are light brown, 25 to 30 minutes."", ""Cool 5 minutes and then cut into squares to serve."")"
8124,Swedish Cheese Pie,125579,GrandmaIsCooking,PT45M,PT15M,PT1H,2000-03-13T21:48:00Z,Make and share this Swedish Cheese Pie recipe from Food.com.,character(0),Pie,"c(""Dessert"", ""Cheese"", ""Swedish"", ""Scandinavian"", ""European"", ""< 60 Mins"", ""Oven"")","c(""1"", ""2"", ""3"", ""1/4"", ""1/4"", ""1"", ""1/2"")","c(""cottage cheese"", ""eggs"", ""unbleached flour"", ""sugar"")",,,343.8,22.1,7.9,107.0,367.9,23.8,1.9,7.0,13.4,8.0,,"c(""Preheat the oven to 350 degrees F."", ""Press the cottage cheese through a sieve.  Place in a large mixing bowl and beat until smooth."", ""Add the eggs, flour, sugar, cream, and finely chopped almond and blend well."", ""Pour the mixture into the prepared crust and bake for about 45 minutes or until a knife comes out clean."", ""Remove the pie from the oven, then cool before serving."")"
8341,Stir-fried Chicken in Black Bean Sauce,148316,- Carla -,PT15M,PT30M,PT45M,2000-03-16T20:09:00Z,Make and share this Stir-fried Chicken in Black Bean Sauce recipe from Food.com.,character(0),One Dish Meal,"c(""Chicken"", ""Poultry"", ""Black Beans"", ""Beans"", ""Vegetable"", ""Meat"", ""Asian"", ""Savory"", ""< 60 Mins"", ""Stir Fry"")","c(""1"", ""1"", ""1 1/2"", ""1/2"", ""1"", ""1"", ""2"", ""2"", ""1"", ""2"", ""2"", ""4"", ""2"", ""5"")","c(""boneless chicken breast"", ""light soy sauce"", ""dry sherry"", ""salt"", ""sugar"", ""cornflour"", ""fresh ginger"", ""garlic"", ""shallots"", ""spring onions"", ""black beans"")",4.0,1.0,296.9,18.5,4.1,72.6,616.0,5.7,0.8,1.4,25.1,4.0,,"c(""Place the chicken in a bowl and mix with the soy sauce, sherry, salt, sugar, sesame oil and cornflour."", ""Heat a wok over a high heat and add the oil. When it is very hot (slightly smoking), add the chicken and stir-fry 2 minutes."", ""Add the ginger, garlic, shallots, 1 & 1/2 tbsp of the spring onions and the black beans; stir-fry additional 2 minutes."", ""Add the stock and bring mixture to a boil."", ""Reduce heat, cover and simmer 3 minutes or until chicken is cooked."", ""Garnish with the remaining spring onions and serve.""
)"
8342,Chicken-Vegetable Pot Pie / Pies,86520,Dorel,PT1H,PT30M,PT1H30M,2000-03-16T20:09:00Z,This is one of my adopted recipes and I have made it. I have changed the recipe to boneless skinless breasts. I used fresh mushrooms. Yukon gold potatoes are my choice but any firm potato will do. Next time I will double the topping as it so good. I used all the topping on 1/2 the recipe.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/83/42/picv5ejEk.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/83/42/picwzI9s4.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/83/42/picdz3bVE.jpg"")",Savory Pies,"c(""One Dish Meal"", ""Poultry"", ""Meat"", ""Low Cholesterol"", ""Healthy"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""12"", ""2 1/2"", ""2"", ""1/2"", ""1"", ""10"", ""2"", ""2"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1/4"", ""1"", ""1 1/2"", ""1/2"")","c(""boneless skinless chicken breast halves"", ""water"", ""yukon gold potatoes"", ""celery"", ""chicken bouillon powder"", ""unsalted margarine"", ""flour"", ""skim milk"", ""poultry seasoning"", ""flour"", ""baking powder"", ""salt"", ""margarine"", ""margarine"", ""buttermilk"")",4.0,1.0,314.5,9.1,1.9,38.0,419.2,38.6,3.9,2.0,20.1,6.0,,"c(""Combine chicken and water in a large saucepan and bring to boil."", ""Cover, reduce heat, and simmer 15 minutes or until chicken is tender."", ""Remove chicken, reserving broth."", ""Cut meat into bite-size pieces; set aside."", ""Add potatoes, celery, and bouillon powder to broth; bring to a boil."", ""Cover, reduce heat, and simmer 15-20 minutes or until potatoes are tender."", ""Stir in mixed vegetables; set aside."", ""Melt 2 tablespoons margarine in a heavy saucepan over low heat; add 2 tablespoons flour, stirring until smooth."", 
""Cook 1 minute, stirring constantly."", ""Gradually add skim milk; cook over med heat, stirring constantly, until mixture is thickened and bubbly."", ""Remove from heat; stir in poultry seasoning."", ""Combine reserved chicken, vegetable mixture, white sauce, and mushrooms in a large bowl."", ""Spoon into individual baking dishes that have been coated with Pam."", ""Or into 1 large casserole dish."", ""CRUST."", ""Combine 1 cup flour, baking powder, and salt in a small bowl."", ""Cut in 1 Tablespoon plus 1 1/2 teaspoons margarine with a pastry blender until mixture resembles coarse meal."", 
""Stir in buttermilk."", ""Spoon biscuit dough over chicken mixture."", ""Bake at 350°F for 1 hour or until biscuits are golden."")"
8479,Deb's Caldillo (Mexican Ground Beef Stew),2641,Debra Thomas,PT1H,PT5M,PT1H5M,2000-09-15T10:48:00Z,"This is a tart and hearty stew with a southwestern flavor.  I made it up after visiting a local Texas restaurant which declined to give me their recipe for the delicious stew I ate there.  Although mine tastes similar to theirs, it is much more tart (which I like) and hot (which I love!)  Check it out if you like something a bit different.  You won't be disappointed.",character(0),Stew,"c(""One Dish Meal"", ""Meat"", ""Tex Mex"", ""Southwestern U.S."", ""Mexican"", ""Low Cholesterol"", ""Kid Friendly"", ""Potluck"", ""Spicy"", ""Weeknight"", ""Stove Top"", ""< 4 Hours"")","c(""1  - 1 1/2"", ""2 -4"", ""1"", ""1 -2"", ""2 -4"", ""1"", ""1"", ""1"", ""2 -3"", ""4 -6"", ""1"", ""1/2"", ""1/2"", ""1/2"", ""1/4 - 1"")","c(""lean ground beef"", ""yellow onions"", ""garlic"", ""bacon grease"", ""chicken broth"", ""green chilies"", ""Rotel Tomatoes"", ""tomato paste"", ""potatoes"", ""vinegar"", ""chili powder"", ""salt"", ""pepper"", ""cumin"", ""water"")",4.5,8.0,382.0,15.4,6.0,76.8,1058.3,34.0,5.4,7.9,28.3,,,"c(""In a deep pot, crumble and brown beef with onion, garlic, cumin, and bacon grease."", ""Add chicken broth, salt, pepper, and chili powder; mix together well."", ""Add all canned ingredients and stir well."", ""Stir in vinegar to desired tartness."", ""Add potatoes."", ""Simmer on medium low heat for about 1 hour or until potatoes are fork-tender."", ""Serve topped with grated cheese and jalapeños, with warm tortillas on the side."")"
8480,Deb's Kid-pleasin' Hash,2641,Debra Thomas,PT35M,PT2M,PT37M,2000-09-15T11:00:00Z,This one-dish meal is so simple it may make a grown mom cry.  It is a complete meal you can make in your rice cooker and that every kid I've met loves!  Add your own touches to make it your own.  You are gonna thank me a million times for this one!!!,character(0),One Dish Meal,"c(""Long Grain Rice"", ""Rice"", ""Meat"", ""Kid Friendly"", ""< 60 Mins"", ""Steam"", ""Beginner Cook"", ""Easy"")","c(""3"", NA, ""1"", ""1"", NA)","c(""long grain rice"", ""water"", ""corned beef"", ""white corn kernels"", ""Tabasco sauce"")",4.0,4.0,1128.8,3.4,0.7,0.0,34.1,247.5,7.2,4.7,24.1,,,"c(""Place rice and water in rice cooker and set for keep cycle."", ""When rice is cooked, add corned beef and corn; cover and allow to cook on keep cycle for 15 minutes -- if rice seems dry, add a little water."", ""Before serving, stir all ingredients together until well mixed."", ""Serve with tabasco sauce, if you like things hot!"")"
8486,"Chicken, Broccoli and Rice Casserole",2706,Therese Crosby,PT26M,PT30M,PT56M,2000-10-06T12:38:00Z,"Make and share this Chicken, Broccoli and Rice Casserole recipe from Food.com.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/84/86/zjw2kJeTVWlB45iy5A9w_Chicken%20Broccoli%20n%20Rice%20Casserole.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/84/86/pic4IXNMP.jpg"")",One Dish Meal,"c(""Lunch/Snacks"", ""Chicken Breast"", ""Chicken"", ""Poultry"", ""Rice"", ""Cheese"", ""Vegetable"", ""Meat"", ""Kid Friendly"", ""Potluck"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""4"", ""1"", ""1/2"", ""1"", ""2"", ""1"", ""1"", ""2"", ""1"", ""1/2"", ""1/4"", NA, ""2"")","c(""butter"", ""fresh mushrooms"", ""onion"", ""boneless skinless chicken breast"", ""garlic cloves"", ""Velveeta cheese"", ""frozen broccoli"", ""sour cream"", ""ground black pepper"", ""cheese"")",4.5,71.0,342.9,15.6,8.2,69.9,640.0,28.2,1.8,1.8,22.1,8.0,,"c(""Melt butter over high heat, add chopped mushrooms."", ""Cook and stir for about 2 minutes."", ""Add onion and chicken pieces."", ""Reduce heat to medium high and cook until chicken is just cooked through."", ""Stir in garlic and cook for about a minute longer."", ""Add undiluted chicken soup and velveeta cheese, stir until cheese is melted."", ""Remove from heat and add cooked rice, thawed broccoli, sour cream, and pepper."", ""Spoon mixture together and spoon into casserole dish sprayed with cooking oil."", 
""Spread shredded cheese over top and bake for 20 minutes at 350 degrees."", ""NOTE: Instant rice makes this a quick and easy recipe."", ""Instant rice can be made in the microwave in about 4 minutes while the chicken is cooking."", ""If you prefer other rice then make it ahead of time."")"
8488,Aunt Bea's Famous Swedish Meatballs,2770,luv2luvya1000,PT25M,PT15M,PT40M,2000-10-06T13:28:00Z,Make and share this Aunt Bea's Famous Swedish Meatballs recipe from Food.com.,character(0),One Dish Meal,"c(""Meat"", ""< 60 Mins"")","c(""6"", ""1/2"", ""1"", ""1"", ""1"", ""1"", NA)","c(""water"", ""ground beef"", ""chili sauce"")",3.0,2.0,331.9,17.4,6.8,77.1,133.6,21.7,0.4,13.2,21.6,4.0,,"c(""To make the meatballs, soften the saltines in water and add to meat."", ""Add salt and mix well."", ""Form into round ballls and refrigerate for 0 hour."", ""in a medium saucpan, combine the grape jelly, chili sauce, and lemon juice."", ""Simmer on low for 10 minutes."", ""Remove meatballs from fridge and add to saucepan."", ""Cook over low heat for 20-25 minutes until the meat is browned and cooked through."", ""Serve over rice or noodles."")"
8500,Chicken Stir-Fry,3014,DALE DRAGER,PT15M,PT10M,PT25M,2000-11-03T10:55:00Z,Make and share this Chicken Stir-Fry recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/00/picGKvLnL.jpg""",One Dish Meal,"c(""Chicken Breast"", ""Chicken"", ""Poultry"", ""Meat"", ""Chinese"", ""Asian"", ""Kid Friendly"", ""< 30 Mins"", ""Refrigerator"", ""Stove Top"", ""Stir Fry"", ""Easy"")","c(""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""2"")","c(""boneless skinless chicken breast"", ""soy sauce"", ""garlic powder"", ""peanuts"", ""cashews"", ""Minute Rice"")",4.5,25.0,665.6,26.3,4.9,102.2,1089.3,65.1,7.0,7.6,45.4,4.0,,"c(""Cook cut cup chicken breast strips in salad dressing in large skillet on medium high for 3 minutes or until done."", ""Add vegetables."", ""Stir in soy sauce and garlic powder."", ""Continue cooking 5 minutes or until chicken is cooked through (add more soy sauce & garlic powder if desired)."", ""You may add peanuts or cashews now or set on table and sprinkle on top of stir-fry."", ""Prepare minute rice according to package directions."", ""Serve over rice or noodles.   I do not add the peanuts or  cashews until the dish is on the table.  Each individual may then add (or not add) peanuts or cashews to the recipe.  I normally serve in two bowls, one bowl for the rice and the other for the chicken-stir-fry.  The peanuts or cashews are served in a small bowl with a spoon.""
)"
8503,Tuna Fish Junk,3212,Bruce Krysiak,PT15M,PT5M,PT20M,2000-11-11T09:29:00Z,"A great quick casserole that's real tasty and serves well over rice (my favorite), bread, noodles, etc.  Also great for storing and reheating in the microwave - mix the rice throughout and add some water for best reheating results.",character(0),One Dish Meal,"c(""Tuna"", ""Kid Friendly"", ""< 30 Mins"", ""Oven"", ""Refrigerator"", ""Beginner Cook"", ""Stove Top"", ""Easy"")","c(""3"", ""2"", ""1/2"", ""3"", ""1/2"", ""1 1/2"", ""1"")","c(""butter"", ""onions"", ""celery"", ""Bisquick"", ""salt"", ""milk"", ""tuna"")",4.5,6.0,447.2,29.9,16.6,103.9,988.1,17.3,0.8,2.2,27.2,,,"c(""Sauté onion and celery in butter."", ""Remove from heat."", ""Blend in Bisquick and salt."", ""Add milk."", ""Cook and stir until thick."", ""Blend in tuna and heat through."")"
8504,Lucille Ball Special,3212,Bruce Krysiak,PT30M,PT10M,PT40M,2000-11-11T09:35:00Z,"This is a great recipe for a kind of goulash thing, not sure why it's called LBS and not goulash, but oh well - came from my mom.  Hearty, pretty easy to make, and you can store and microwave leftovers for the next week!","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/04/picKzczrF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/04/picgZlSi4.jpg"")",One Dish Meal,"c(""Vegetable"", ""Meat"", ""Kid Friendly"", ""Potluck"", ""< 60 Mins"", ""Refrigerator"", ""Beginner Cook"", ""Stove Top"", ""Easy"")","c(""2"", ""1"", ""2"", ""2"", ""1"", ""1"", NA, ""1 1/2"")","c(""ground beef"", ""green pepper"", ""garlic"", ""green onions"", ""tomato juice"", ""whole tomatoes"")",5.0,4.0,300.2,17.5,6.8,83.1,196.6,11.8,2.0,3.9,23.5,,,"c(""Brown ground beef."", ""Before done, add all other ingredients and simmer covered for 20-30 minutes."")"
8506,Tomato Garlic Onion Soup,3288,TishT,PT1H,PT10M,PT1H10M,2000-11-11T17:28:00Z,"Comfort food. Garlic is good for you and tastes great. If you like french onion soup, this is a nice addition to your soup collection. A salad is good with this soup for a light meal.",character(0),One Dish Meal,"c(""Vegetable"", ""European"", ""Low Cholesterol"", ""Healthy"", ""Weeknight"", ""Oven"", ""Stove Top"", ""< 4 Hours"", ""Easy"")","c(""20"", ""2"", ""2"", ""3"", ""2"", ""2"", ""8"", ""4"")","c(""garlic cloves"", ""onions"", ""olive oil"", ""tomatoes"", ""tomato juice"", ""beef broth"", ""French baguettes"", ""swiss cheese"")",4.0,10.0,615.2,19.3,6.9,26.4,1458.3,88.9,7.0,11.1,23.4,4.0,,"c(""Blanche the garlic for about 30 seconds until slightly soft."", ""Cool, peel, and thinly slice."", ""Saute onions in oil until they are soft and golden."", ""About 10-15 minutes."", ""Add garlic, tomatoes and tomato juice to onions."", ""Bring to a boil, then reduce and simmer 30 minutes."", ""Preheat oven to 450°F."", ""Add beef broth and bring back to a boil."", ""Ladle into oven-proof bowls and top with toast and cheese."", ""Put in oven until cheese is melted."")"
8524,Chicken and Chip Casserole,2706,Therese Crosby,PT20M,PT20M,PT40M,2000-12-11T15:17:00Z,"This recipe was passed to me by a friend.  It is simple to make and taste wonderful. It is just as wonderful right out of the oven or as a leftover.
My family all love it.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/24/picdW5Er8.jpg""",One Dish Meal,"c(""Lunch/Snacks"", ""Chicken Breast"", ""Chicken"", ""Poultry"", ""Cheese"", ""Meat"", ""Kid Friendly"", ""Potluck"", ""Spicy"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""4"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"")","c(""butter"", ""boneless skinless chicken breast"", ""chicken broth"", ""Rotel Tomatoes"", ""cheese"")",4.5,10.0,328.8,19.9,11.0,80.6,1285.9,11.1,0.3,1.3,26.1,8.0,,"c(""Melt butter over medium heat, add chicken and onions."", ""Cook chicken until it is just cooked through."", ""Set aside."", ""In bowl mix, add undiluted cream of chicken soup, broth, and rotel."", ""In oven casserole dish crush 1/2 bag of chips, layer on bottom of dish."", ""Layer half of chicken and onions over chips."", ""Pour half of soup mixture over chicken."", ""Layer 2 cups of shredded cheese over chicken."", ""Repeat last 4 steps."", ""Bake in 350 degree oven for 20 minutes."")"
8534,Baked Pasta with Asparagus (Pasta al Forno con Asparagi),3288,TishT,PT20M,PT30M,PT50M,2001-01-01T21:55:00Z,I love fresh asparagus recipes.  Got this one out of 100 Pasta Sauce Recipes.  Serve with some crusty bread and a salad and you have a great dinner. It turns out great!,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/34/pic5RkOes.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/34/picyJqIkI.jpg"")",One Dish Meal,"c(""Cheese"", ""Vegetable"", ""European"", ""Potluck"", ""Spring"", ""< 60 Mins"", ""Oven"")","c(""14"", ""2"", ""4"", NA, NA, ""10"", ""1"", ""4"", ""3"")","c(""penne pasta"", ""asparagus"", ""butter"", ""ricotta cheese"", ""olive oil"", ""parmesan cheese"", ""eggs"")",4.5,41.0,943.6,50.2,27.6,263.1,786.8,92.1,15.5,3.6,37.1,4.0,,"c(""Wash Asparagus."", ""Remove any tough stalks and cut into short lengths."", ""You may want to split the length in half."", ""Melt about 3 tbs of butter in pan and cook the asparagus over a low heat for about 20 min."", ""Every so often, add a little chicken stock to keep it moist."", ""When the asparagus is done, season to taste."", ""While the asparagus is cooking, process the ricotta cheese with the oil."", ""Cook the pasta for half the time stated on the package."", ""Drain and immediately toss in the remaining butter and half the Parmesan."", 
""Butter a deep oven dish."", ""Make a thin layer of pasta, then one of asparagus, then one of pasta again and then one of ricotta."", ""Repeat, finishing with the layer of pasta."", ""Beat together the eggs and the remaining cheese and pour over the top."", ""Sprinkle with black pepper."", ""Bake in a medium oven, 350 degrees for 20 minutes."")"
8541,Josh's Curry Chicken,4408,Josh Drinkwater,PT1H40M,PT20M,PT2H,2001-01-08T20:15:00Z,I used sour cream in this recipe instead of the plain yogurt that is found in many dishes from western Asia and the middle east.,character(0),One Dish Meal,"c(""Chicken"", ""Poultry"", ""Vegetable"", ""Meat"", ""Caribbean"", ""Chinese"", ""Southwest Asia (middle East)"", ""African"", ""Asian"", ""Indian"", ""European"", ""Very Low Carbs"", ""Potluck"", ""Spicy"", ""Weeknight"", ""Oven"", ""Stove Top"", ""< 4 Hours"")","c(""2"", ""1"", ""1/2"", ""4"", ""1"", ""2"", ""2"", ""2"", ""4"", NA, NA, NA)","c(""boneless skinless chicken breasts"", ""onion"", ""curry powder"", ""Chinese five spice powder"", ""chicken broth"", ""sour cream"", ""cornstarch"", ""water"", ""crushed red pepper flakes"")",2.5,7.0,560.6,30.2,14.9,205.1,777.9,16.8,4.4,8.8,54.6,,,"c(""whisk together sour cream, broth, curry powder, 5 spice and hot pepper oil/crushed red pepper in a large bowl; set aside."", ""Cut chicken into cubes or strips."", ""Slice onion into medium sized pieces."", ""Cut the carrots if you want to also."", ""Place chicken, carrots and onion into a large pot on the stove."", ""Pour broth mixture into pot, gently stirring ingredients together."", ""Bring almost to boiling over medium high heat, the reduce heat to low, cover and simmer 1 hour to 1.5 hours stirring occasionally until chicken is cooked through and carrots and onions have reached desired tenderness."", 
""During the last 10 minutes of cooking, stir together the cornstarch and water thoroughly, and stir it into the pot.  This will thicken the sauce."", ""Add salt and pepper to taste and serve over sticky rice."", ""This can also be prepared in a crock pot or in a 4-quart casserole dish in the oven."", ""If oven method is preferred, cook at 325°F for 1 hour 20 minutes."", ""Stir in cornstarch mixture after cooking."")"
8549,Taverns,5232,talanb,PT20M,PT5M,PT25M,2001-01-27T11:06:00Z,Make and share this Taverns recipe from Food.com.,character(0),One Dish Meal,"c(""Lunch/Snacks"", ""Meat"", ""Kid Friendly"", ""< 30 Mins"", ""Stove Top"", ""Easy"")","c(""1/4"", ""1/2"", ""1"", ""1/2"", ""1"", ""1"", ""8"")","c(""water"", ""onion"", ""ground beef"", ""ketchup"", ""chili powder"", ""yellow mustard"")",4.5,6.0,347.2,14.1,5.1,51.4,583.6,34.3,1.6,8.4,20.1,6.0,,"c(""Add onions to water in medium saucepan."", ""Boil on medium heat until onions are transparent."", ""Add ground beef and ketchup."", ""Continue cooking on medium heat for 15 minutes."", ""Add Mustard and Chili Powder. Serve on hamburger bun."")"
