RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
459,Basic Crepes,1601,Gilcat2,PT1H,PT5M,PT1H5M,1999-09-15T06:34:00Z,Make and share this Basic Crepes recipe from Food.com.,character(0),Breakfast,"c(""Dessert"", ""< 15 Mins"", ""Easy"")","c(""1 1/4"", ""3"", ""2"", ""1 1/2"", ""1"")","c(""flour"", ""eggs"", ""butter"", ""milk"", ""salt"")",4.0,2.0,102.3,4.4,2.3,62.2,59.3,11.4,0.3,0.1,3.9,12.0,,"c(""Place all ingredients in blender container."", ""Blend."", ""Let stand at least one hour before  making crepes."", ""Heat a lightly greased 6 inch skillet; remove from heat."", ""Spoon in 2 Tbsp batter; lift and tilt skillet to spread evenly."", ""Return to heat; brown on one side only."", ""To remove, invert pan over paper toweling."", ""Repeat with remaining batter."")"
475,Drop Scones,1556,Strawberry Girl,,PT20M,PT20M,1999-08-12T06:24:00Z,Make and share this Drop Scones recipe from Food.com.,character(0),Scones,"c(""Quick Breads"", ""Breads"", ""Breakfast"", ""Healthy"", ""< 30 Mins"")","c(""2"", NA, ""6"", ""1"", ""1/2"", ""1/2"")","c(""eggs"", ""milk"", ""flour"", ""sugar"", ""baking soda"", ""cream of tartar"")",2.0,1.0,370.3,10.4,3.2,423.0,771.0,50.1,1.3,13.5,17.4,,1 batch,"c(""Whip eggs and milk together."", ""Add flour, sugar, baking soda, and cream of tartar."", ""Grease a griddle or frying  pan."", ""Drop on 1 tablespoon of the mixture."", ""Brown."")"
489,Butter Crepes,1601,Gilcat2,PT1H1M,PT10M,PT1H11M,1999-09-15T06:34:00Z,Make and share this Butter Crepes recipe from Food.com.,character(0),Breakfast,"c(""Dessert"", ""Weeknight"", ""For Large Groups"", ""< 4 Hours"", ""Easy"")","c(""4"", ""2"", ""2"", ""1/2"", ""1/4"")","c(""eggs"", ""flour"", ""milk"", ""butter"", ""salt"")",1.0,1.0,116.5,6.6,3.8,57.9,88.0,10.8,0.3,0.1,3.4,20.0,,"c(""Place all ingredients in blender; whirl for 1 minute."", ""Scrape down sides, then blend for another 15 seconds."", ""Refrigerate 1 hour."", ""Heat a lightly greased 6 inch skillet; remove from heat."", ""Spoon in 2 Tbsp batter; lift and tilt skillet to spread evenly."", ""Return to heat; brown on one side only."", ""To remove, invert pan over paper toweling."", ""Repeat with remaining batter."", ""Delicious filled with any flavor fruit jam, sweetened fresh peaches, cream cheese and pineapple, ham or maple syrup.""
)"
519,Spicy Hash Browns - Homemade,1773,Malarkey Test,PT30M,PT15M,PT45M,1999-10-06T01:24:00Z,Make and share this Spicy Hash Browns - Homemade recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/9/picrgZ5uF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/9/picOv81OX.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/9/picUYbpIp.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/9/picLorUdh.jpg"")",Breakfast,"c(""Potato"", ""Vegetable"", ""Low Protein"", ""Vegan"", ""Low Cholesterol"", ""Healthy"", ""Spicy"", ""< 60 Mins"", ""Oven"")","c(""2"", ""1"", ""3/4"", ""1/2"", ""1/4"", ""1/8"", ""6 1/2"", NA)","c(""olive oil"", ""paprika"", ""chili powder"", ""salt"", ""black pepper"", ""baking potatoes"")",5.0,50.0,226.8,5.7,0.8,0.0,247.7,41.3,4.0,1.9,3.9,5.0,,"c(""Preheat oven to 400 degrees Fahrenheit."", ""Combine olive oil, paprika, chili powder, salt, red peppers, and black pepper in a large bowl; stir well."", ""Add diced potatoes and stir well to coat."", ""Place potatoes in a single layer on a cookie sheet coated with cooking spray."", ""Bake at 400 degrees Fahrenheit for 30 minutes or until browned."")"
524,Apricot Muffins,1533,Dancer,PT20M,PT30M,PT50M,1999-08-09T21:36:00Z,Make and share this Apricot Muffins recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/52/4/picpUVW9c.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/52/4/pic25Em6Y.jpg"")",Quick Breads,"c(""Breads"", ""Breakfast"", ""< 60 Mins"", ""Oven"")","c(""1"", ""1"", ""1/4"", ""1/2"", ""1"", ""1 1/4"", ""2"", ""1/2"", ""1/4"", ""1/4"", ""1/4"", NA)","c(""fresh apricot"", ""lemon juice"", ""shortening"", ""sugar"", ""egg"", ""all-purpose flour"", ""baking powder"", ""salt"", ""nutmeg"", ""milk"", ""walnuts"", ""granulated sugar"")",4.5,8.0,149.9,6.6,1.5,16.2,166.4,20.6,0.8,9.7,2.6,,12 muffins,"c(""Combine apricot pieces and lemon juice. Cream shortening and sugar, beat in egg  and stir in apricots."", ""Sift flour, baking powder, salt and nutmeg; add to first  mixture alternately with milk."", ""Add chopped nuts with last portion of flour."", ""Fill greased muffin tins two thirds full."", ""Sprinkle a little granulated sugar on top  of each muffin."", ""Bake about 20 minutes at 350 degrees F."", ""Makes 12 muffins."")"
557,Baked Breakfast Potatoes,1533,Dancer,PT1H,PT20M,PT1H20M,1999-08-09T16:37:00Z,Make and share this Baked Breakfast Potatoes recipe from Food.com.,character(0),Breakfast,"c(""Potato"", ""Vegetable"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1/4"", ""1"", ""1"", ""4"", ""4"", ""2"", ""1"")","c(""black pepper"", ""nonfat sour cream"", ""sour cream"", ""low-fat sharp cheddar cheese"", ""sharp cheddar cheese"", ""Kraft Healthy Favorites Fat Free Cheddar"", ""cheddar cheese"", ""potatoes"")",5.0,2.0,149.3,1.6,1.0,7.1,136.2,26.7,2.1,4.9,7.4,10.0,,"c(""In a large bowl combine all ingredients except the corn flakes."", ""Mix well and pour into a 9 X 13 inch casserole sprayed with non-stick cooking spray."", ""Sprinkle crushed corn flakes on top."", ""Bake at 350 degrees F or 45 to 60 minutes."")"
584,Cornbread and Cheese Muffins,1530,Carole Reu,PT5M,PT30M,PT35M,1999-08-18T04:25:00Z,Make and share this Cornbread and Cheese Muffins recipe from Food.com.,character(0),Quick Breads,"c(""Breads"", ""Breakfast"", ""Lunch/Snacks"", ""Cheese"", ""< 60 Mins"", ""Oven"")","c(""1"", ""1"", ""1"", ""1"", ""1/2"", ""3/4"", ""1"", ""1"", ""3/4"")","c(""yellow cornmeal"", ""whole wheat flour"", ""baking powder"", ""sugar"", ""salt"", ""egg substitute"", ""nonfat cottage cheese"", ""nonfat cheddar cheese"")",3.0,2.0,137.8,5.0,2.6,14.2,229.1,17.5,2.0,1.5,6.7,,12 muffins,"c(""Preheat oven to 400."", ""Lightly spray muffin cups with nonstick cooking spray."", ""In a large bowl, combine cornmeal, flour, baking powder, sugar, and salt; mix well."", ""In a separate bowl, combine egg substitute, creamer, and cottage cheese; blend  until smooth."", ""Using electric mixer, add egg mixture to flour mixture and blend  until smooth."", ""Fold in shredded cheese and let stand 5 minutes at room  temperature.  Fill muffin cups 3/4 full and bake 25 to 30 minutes, until  toothpick inserted in center comes out clean.""
)"
585,Bacon and Potato Pie,1543,Doreen Randal,PT45M,PT25M,PT1H10M,1999-09-10T05:04:00Z,Make and share this Bacon and Potato Pie recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/58/5/slEyHK7TdGhyEaLxcorA_DSCN1151.JPG""",Breakfast,"c(""Potato"", ""Vegetable"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""8"", ""1"", ""1/2"", ""1"", ""2"", ""1/2"", NA, ""2"")","c(""bacon"", ""onion"", ""milk"", ""flour"", ""eggs"", ""potatoes"")",4.0,2.0,439.1,24.3,8.3,140.8,439.3,41.3,4.5,2.4,14.0,4.0,,"c(""Trim bacon, chop finely."", ""Peel potatoes and grate.  Peel and chop onion finely, and mix all together."", ""Add flour."", ""Beat eggs and season, add milk."", ""Blend with bacon mixture.  Melt dripping in shallow pan."", ""Pour mixture in ."", ""Bake at 400 F for 3/4 hour."", ""When cooked cut into squares and serve. Cheers, Doreen Doreen Randal,  Wanganui."", ""New Zealand."")"
591,Fresh Herb Scones,1545,Nancy Van Ess,,PT50M,PT50M,1999-08-11T04:38:00Z,Make and share this Fresh Herb Scones recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/59/1/picVY08of.jpg""",Scones,"c(""Quick Breads"", ""Breads"", ""Breakfast"", ""High In..."", ""< 60 Mins"", ""Oven"")","c(""2"", ""1/4"", ""1"", ""1"", ""3"", ""1"", ""1/2"", ""1/3"", ""1/2"", ""1"")","c(""flour"", ""fresh parsley"", ""sugar"", ""fresh thyme"", ""dried thyme"", ""baking powder"", ""fresh rosemary"", ""dried rosemary"", ""salt"", ""butter"", ""margarine"", ""milk"", ""egg"")",5.0,2.0,208.3,9.2,5.5,45.7,367.1,26.8,1.0,1.7,4.7,8.0,,"c(""Heat oven to 400 degrees."", ""Lightly grease cookie sheet. In a large bowl, combine  flour, parsley, sugar, thyme, baking powder, rosemary and salt; mix well."", ""With  pastry blender or fork, cut in butter until mixture resembles coarse crumbs."", ""Stir in milk and egg just until moistened."", ""On floured surface, gently knead  dough 10 times."", ""Place on cookie sheet; roll or pat dough into a 6\"" round."", ""Cut 8  wedges; separate slightly."", ""Bake for 15-20 min."", ""or until golden brown."", ""serve  warm.""
)"
604,English Muffins,1547,Morton Design Graph,PT1H35M,PT50M,PT2H25M,1999-08-24T04:21:00Z,Make and share this English Muffins recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/4/lmn9cMYbTJ2nDTDxd81R_english muffins SITE.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/4/m4iDLMK5Tve6PhSJmH3f-030.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/4/picgGCws1.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/4/WHwCdShQiaW57R0daA0s_english muffins SITE-2.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/4/wMwo2IQSTmivi1UNaYKw_english muffins SITE-3.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/604/Ge46J9qkTjudPnegUCBK_10215422076057257.jpg"")",Yeast Breads,"c(""Breads"", ""Breakfast"", ""European"", ""Healthy"", ""Weeknight"", ""Stove Top"", ""< 4 Hours"")","c(""1"", ""1 1/2"", ""1/2"", ""1"", ""2"", ""4 1/2 - 5"", ""1"", ""1/2"", ""1/4"", ""2"")","c(""salt"", ""milk"", ""egg"", ""sugar"", ""flour"", ""milk"", ""yellow cornmeal"", ""butter"", ""butter"")",5.0,13.0,165.3,4.8,2.7,21.0,219.2,26.1,1.1,1.4,4.2,,20 muffins,"c(""Since you cook these on top of the stove, there is no need to preheat the oven.Proof the yeast in the l/2 Cup of lukewarm milk with the sugar.Scald the 1 cup of milk, melt the butter in it and let cool to lukewarm."", ""Add the salt and the slightly beaten egg to the milk-and-butter mixture. Pour the yeast sponge into a large mixing bowl and blend in the milk-butter-and-egg mixture. Add the flour, a little at a time,mixing together well."", ""Turn the dough out onto a lightly floured work surface and knead, adding more flour if necessary."", 
""Knead until elastic and shiny."", ""Then place the dough in a large buttered bowl, cover with a towel and let rise for at least 1 hour, until doubled in bulk."", ""Meanwhile, pour the cornmeal onto a platter and set aside. Take the dough out onto the work surface and knead again for a couple of minutes."", ""Roll it out with a rolling pin to a thickness of about 1/3\"" and, with a glass or a large biscuit cutter, cut out round cakes."", ""Put these onto the platter with the cornmeal, press down slightly and turn to get the other side covered with cornmeal."", 
""Place on a baking sheet and cover with a towel."", ""Let stand for about 20 to 30 minutes or until doubled in size. Place a skillet over medium heat and when hot, brush with a little melted butter, turn the heat low and place about 5 to 6 muffins in the pan."", ""Cook for approximately 5 minutes on each side, or until they are slightly brown."", ""Cool on a rack."", ""Toast after they are completely cooled off and right before serving them."")"
629,Country Brunch Skillet,1545,Nancy Van Ess,,PT40M,PT40M,1999-08-15T07:34:00Z,Make and share this Country Brunch Skillet recipe from Food.com.,character(0),Breakfast,"c(""Brunch"", ""< 60 Mins"", ""Oven"")","c(""6"", ""6"", ""3/4"", ""1/2"", ""1"", ""1/4"", ""6"", ""1/2"")","c(""bacon"", ""hash brown potatoes"", ""green bell pepper"", ""onion"", ""salt"", ""pepper"", ""eggs"", ""cheddar cheese"")",4.0,1.0,568.8,31.1,7.7,201.3,1118.3,57.5,5.6,3.6,14.6,6.0,,"c(""In a large skillet over med."", ""heat, cook bacon until crisp."", ""Remove bacon; crumble and set aside. Drain, leaving 2 tablespoons of drippings."", ""Add potatoes, green pepper, onion,  salt and pepper to drippings; cook and stir for 2 min."", ""Cover and cook, stirring  occasionally, until potatoes are browned and tender, about 15 min."", ""Make six  wells in the potato mixture; break one egg into each well."", ""Cover and cook on low heat for 8-10 min."", ""or until eggs are completely set. Sprinkle with cheese and  bacon.""
)"
