RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
61,Brownie Heart Cake,1555,Cindy Hartlin,PT42M,PT35M,PT1H17M,1999-09-07T14:15:00Z,Make and share this Brownie Heart Cake recipe from Food.com.,character(0),Dessert,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1 1/2"", ""3/4"", ""1"", ""3"", ""3/4"", ""1/2"", ""1/4"", ""3/4"", ""1/4"", ""1"", ""1/2"", NA, NA)","c(""brown sugar"", ""butter"", ""vanilla"", ""eggs"", ""all-purpose flour"", ""salt"", ""white chocolate"", ""butter"", ""sour cream"")",,,4713.8,286.5,144.2,1097.5,2157.8,509.9,29.0,392.5,71.7,,1 Large cake,"c(""CAKE:  Grease 5 cup heart shaped pan; dust with unsweetened cocoa"", ""powder and set aside.  In bowl, blend together brown sugar, butter and vanilla; add eggs, one at a time, beating well with wooden spoon after each addition."", ""Sift together flour, cocoa and salt; add all at once to creamed mixture, mixing just until blended."", ""Stir in nuts; spread in prepared pan."", ""Loosely cover tip of heart with foil to prevent from drying out. Bake in 350xF oven for 35 to 40 minutes or until just barley firm to the touch."", 
""Let cool in pan for 10 minutes; turn out onto rack and let cool completely."", ""FROSTING:  In top of double boiler over hot, not boiling, water, melt white chocolate with butter."", ""(Alternatively, in microwaveable dish, microwave at Medium/50% for 1 to 2 minutes or until softened.)  Remove from heat and let cool slightly; stir in sour cream until smooth and blended."", ""Refrigerate for 10 minutes; spread smoothly over sides then top of cooled cake. GARNISH:  Sprinkle cocoa in attractive pattern on top of cake. Arrange almonds around top edge.""
)"
64,Almond Pound Cake,125579,GrandmaIsCooking,PT1H,PT15M,PT1H15M,1999-08-07T16:33:00Z,Make and share this Almond Pound Cake recipe from Food.com.,character(0),Dessert,"c(""Fruit"", ""Nuts"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2/3"", ""3 1/2"", ""1 1/4"", ""4"", ""2 1/4"", ""5"", ""1"", ""1/2"")","c(""butter"", ""almond paste"", ""sugar"", ""eggs"", ""flour"", ""cornstarch"", ""baking powder"", ""milk"")",4.5,3.0,408.5,17.9,9.0,118.9,159.4,56.0,1.3,29.0,6.9,10.0,1 cake,"c(""Preheat oven to 350 degrees Fahrenheit."", ""Cream butter and almond paste until fluffy."", ""Add sugar, gradually add eggs, one at a time.  Mix together flour, cornstarch and baking powder, then add flour mixture and milk alternately."", ""Bake in greased 9x5 loaf pan for 1 hour."", ""Double recipe for a bundt pan and bake 75 minute."", ""Cool 10 min in pan, then turn out and cool completely."", ""Serve with powdered sugar, orange glaze or chocolate glaze."")"
67,Bourbon Pecan Pound Cake,1573,benluc,PT1H,PT1H,PT2H,1999-09-01T09:01:00Z,Make and share this Bourbon Pecan Pound Cake recipe from Food.com.,character(0),Dessert,"c(""Fruit"", ""Nuts"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1/2"", ""2 1/2"", ""6"", ""3"", ""2"", ""1"", ""1"", ""1"", ""1/2"", ""1 1/2"", ""2"", ""1"", ""2"")","c(""butter"", ""sugar"", ""eggs"", ""cake flour"", ""baking powder"", ""salt"", ""nutmeg"", ""sour cream"", ""Bourbon"", ""pecans"", ""powdered sugar"", ""Bourbon"", ""water"")",5.0,1.0,697.7,31.7,13.6,143.6,441.9,91.2,1.9,62.6,7.8,12.0,,"c(""Combine butter and sugar in bowl of electric mixer and blend until light and fluffy."", ""Add eggs one at a time, beating constantly."", ""Sift together flour, baking powder, salt, and nutmeg."", ""Blend sour cream and bourbon."", ""Alternately add flour and sour cream mixture to batter."", ""Add pecans."", ""Grease bottom and sides of tube or bunt pan."", ""Pour in batter and bake at 325 degrees for about one hour and 30 minutes."", ""Test cake frequently after first hour and 15 minutes for doneness."", ""Let cake cool in pan for 15 minutes before turning out on wire rack."", 
""To prepare glaze, combine sugar and bourbon."", ""Stir while gradually adding water."", ""Add only enough water to make a pourable glaze without allowing mixture to become too thin."", ""Pour glaze over top of warm cake and let dribble down sides."")"
72,Brownie Pudding,193853,MirandaLee,PT35M,PT40M,PT1H15M,1999-08-20T09:50:00Z,Make and share this Brownie Pudding recipe from Food.com.,character(0),Dessert,"c(""Low Protein"", ""Healthy"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1/2"", ""1/2"", ""1/2"", ""2"", ""1/4"", ""1/2"", ""1"", ""2"", ""1/2"", ""1/2"", ""1 3/4"")","c(""all-purpose flour"", ""granulated sugar"", ""baking powder"", ""salt"", ""milk"", ""vanilla"", ""butter"", ""brown sugar"", ""boiling water"")",5.0,10.0,182.8,5.9,3.6,7.8,160.2,34.0,2.1,25.3,2.3,10.0,,"c(""Preheat oven to 350 degrees."", ""Combine flour, granulated sugar, 1/4  cup cocoa,  baking powder and salt in a bowl."", ""Stir in milk, butter and vanilla  until  smooth."", ""Stir in chocolate chips."", ""Spread in ungreased shallow 1  1/2 quart  casserole.  Sprinkle brown sugar and 1/4 cup cocoa on top."", ""Place in oven, pour  boiling water over top."", ""Bake 35 minutes, cool 10 minutes before  serving."", ""Serve with ice cream if desired."")"
74,Brownie Cheesecake Torte,67395,Dannygirl,PT55M,PT35M,PT1H30M,1999-08-22T04:49:00Z,Make and share this Brownie Cheesecake Torte recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/74/kZ2yXx22RimC8sHBAlFa_image.jpg""",Cheesecake,"c(""Dessert"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""15 1/4"", ""2"", ""1/2"", ""4"", NA, ""1/2"", ""2"", ""4"", ""1"", ""8"", ""8"", ""2"", ""3"", ""2"", NA, NA)","c(""instant coffee granules"", ""cinnamon"", ""sugar"", ""sugar"", ""all-purpose flour"", ""vanilla extract"", ""fat free cream cheese"", ""skim milk"", ""fresh raspberry"")",,,122.1,4.9,3.0,15.9,194.7,14.4,0.5,10.9,5.7,12.0,12,"c(""Preheat oven to 425 degrees F."", ""Combine first 4 ingredients in a bowl."", ""Firmly press mixture into bottom and 1 inch up sides of a 9-inch springform pan coated with cooking spray."", ""Set aside. Combine 1/2 cup sugar, flour, vanilla, and cheeses;  beat at medium speed of a mixer until well-blended."", ""Add egg whites and 2 tablespoons milk; beat well."", ""Combine 1/2 cup batter, 1 tablespoon milk, 2 tablespoons sugar, and cocoa in a small bowl; stir well."", ""Spoon remaining batter alternately with cocoa mixture into prepared crust. Swirl together using the tip of a knife.  Bake at 425 degrees for 10 minutes."", 
""Reduce oven temperature to 250 degrees; bake 45 minutes or until almost set. Cool completely on a wire rack."", ""Garnish with chocolate syrup and fresh raspberries, if desired."")"
80,Bread Pudding,1538,Duckie067,PT45M,PT20M,PT1H5M,1999-09-19T06:23:00Z,Make and share this Bread Pudding recipe from Food.com.,character(0),Dessert,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2"", ""1"", ""2"", ""2"", ""9"", ""1/2"", ""1"", ""2"", ""1/4"")","c(""milk"", ""eggs"", ""sugar"", ""salt"", ""real vanilla"", ""unsalted butter"")",5.0,4.0,487.1,25.6,14.5,264.8,597.1,49.3,0.4,29.6,15.6,4.0,,"c(""Mix bread and milk together."", ""Add the 2 eggs and the 2 egg yolks with 5 tbsp of sugar and salt."", ""Add to the milk mixture will be the vanilla and butter."", ""Mix well and pour into a slightly greased 1 1/2 quart casserole."", ""Bake in a pie pan of water at 350° oven for 45 minutes."", ""For the Meringue topping: Beat the egg whites until stiff and add the 4 tbsp of sugar to it."", ""Pour in slowly"", ""Top the already baked pudding with it--making swirly peaks for decorations."", ""Bake again at 300° until a golden brown.""
)"
85,Butter Madeira Cake,1543,Doreen Randal,PT1H45M,PT1H10M,PT2H55M,1999-09-12T06:01:00Z,Make and share this Butter Madeira Cake recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/picH7CI8k.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/picxHaQSq.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/pic3a9BE3.jpg"")",Dessert,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""225"", ""2"", ""175"", ""175"", ""3"", ""1"", ""1"")","c(""flour"", ""baking powder"", ""caster sugar"", ""butter"", ""eggs"", ""milk"", ""vanilla essence"")",5.0,2.0,373.8,19.9,11.8,126.3,243.8,43.9,0.8,22.2,5.5,8.0,,"c(""Grease lined tin with melted butter."", ""Sift flour and baking powder into  processor and add all remaining ingredients."", ""Run machine for 20 counts."", ""Scrape  down sides."", ""Run machine for a further 30 counts."", ""Transfer to prepared tin and spread evenly with a spatula.  Bake at 160° C for 1 1/2 hours."", ""Leave in tin 15 minutes  before turning onto a rack."", ""VARIATIONS Seed cake = Add 2-3 tsp caraway seeds after scraping down the sides."", ""Orange Cake = omit vanilla."", ""Add 1 tsp orange peel."", 
""Lemon Cake = Add 1 tsp lemon peel."", ""Chocolate Speckle Cake = Add 1 crushed Chocolate Flake Bar after scraping down sides."", ""Raisin Cake = Add 3 oz raisins after scraping down sides."", ""Spicy Cake = Add 2-3 tsp Mixed Spice with the other ingredients."")"
87,Brownies,1577,Karina Isabel Caputi,PT30M,PT35M,PT1H5M,1999-09-07T20:32:00Z,Make and share this Brownies recipe from Food.com.,character(0),Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""150"", ""1"", ""2"", ""1"", ""4"", ""50"", NA, NA, NA)","c(""bittersweet chocolate"", ""butter"", ""sugar"", ""flour"", ""eggs"", ""vanilla extract"", ""rum"", ""filter coffee"")",4.5,4.0,355.1,19.5,10.6,111.2,164.1,42.6,0.7,33.7,4.2,12.0,,"c(""Preheat oven."", ""It must be hot to begin the baking."", ""Cut the chocolate and the butter into small pieces and put together in a pan."", ""Cook until butter and chocolate are well melted and mixed (one  or two minutes). Don't let the chocolate burn or it will become too much bitter! I suggest to use always wooden tablespoons, if possible. Add the two cups of sugar and let the preparation get cold."", ""Incorporate the eggs, mixing very well after each one of them."", ""Parfum with the vanilla, the rum and the coffee. Add the nuts and the flour, mixing always very well."", 
""Put this heavy cream into a rectangular bakery pan and bake it for approximately 30 minutes."", ""Serve cold (room temperature).          Serves: about 12 big brownies (for tea time)                 about 24 small ones  (for coffee, after a meal)."")"
89,Almond Joy Cake,98016,Queen of Everything,PT1H,PT20M,PT1H20M,1999-08-16T05:07:00Z,Make and share this Almond Joy Cake recipe from Food.com.,character(0),Dessert,"c(""Low Protein"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1/2"", ""3/4"", ""3/4"", ""24"", ""14"", ""3"", ""3/4"", ""2/3"", ""1"", ""6"", ""1"", NA)","c(""margarine"", ""milk"", ""sugar"", ""marshmallows"", ""coconut"", ""sugar"", ""margarine"", ""evaporated milk"", ""vanilla flavoring"", ""marshmallow creme"")",5.0,2.0,1001.4,50.4,27.8,6.2,634.9,141.6,7.8,110.2,6.7,12.0,,"c(""Cake:  Bake according to directions on Super Moist Betty Crocker German Chocolate Cake Mix in 9\""x13\"" pan. Grease and flour pan. After allowing cake to to cool thoroughly, slice in half, making two thin layers. Lay top half aside carefully."", ""Center:  Cut up marshmallows with kitchen shears, (rub blades with margarine to prevent  sticking)."", ""Boil margarine, milk, and sugar together for 3 minutes.   Pour over marshmallows until melted.   Add coconut and stir."", ""Spread this mixture over bottom half of cake. Sprinkle generously with chopped almonds, if desired."", 
""Replace top half of cake."", ""Icing:  Combine sugar, milk and margarine, cook to soft ball stage or until candy  thermometer reaches 238 degrees.  Stir constantly to prevent scorching.    Remove  from heat, stir in chocolate chips, add marshmallow creme and vanilla flavoring.   Beat until well blended."", ""Cool, (not very much). Spread on cake. Sprinkle entire  cake generously with almond  pieces."", ""Cake is better if it sits overnight."")"
90,Almond Paste,1537,Barbara5,PT168H,PT15M,PT168H15M,1999-08-23T12:33:00Z,Make and share this Almond Paste recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/90/picbvBYE9.jpg""",Dessert,"c(""Fruit"", ""Nuts"", ""Lactose Free"", ""Vegan"", ""Low Cholesterol"", ""Egg Free"", ""Free Of..."", ""Weeknight"", ""Refrigerator"", ""Easy"")","c(""1"", ""3"", ""1"", ""2"")","c(""fresh lemon juice"", ""water"", ""sugar"")",4.0,2.0,2123.5,119.8,9.0,0.0,49.1,244.0,22.6,210.7,48.9,,2 pounds,"c(""Force blanched almonds through fine blade of food chopper 4x or whirl in electric blender. Add lemon juice."", ""Cook water and sugar until candy thermometer registers 240*F or until a small amount of mixture dropped into cold water forms a soft ball. Add to ground almonds. Mix well. When cool enough to handle, knead until smooth. Cool."", ""Pack in a jar, cover & store in refrigerator for at least 1 week to ripen. Makes about 2 pounds."", ""NOTE: If almond paste is too stiff to handle after storage, place in top part of double boiler and heat over hot, NOT boiling, water until sufficiently soft to handle. Use in cookies, coffee cakes or in other pastries and desserts.""
)"
92,Brown Bag Apple Salad,1533,Dancer,,PT10M,PT10M,1999-08-13T13:13:00Z,Make and share this Brown Bag Apple Salad recipe from Food.com.,character(0),Oranges,"c(""Apple"", ""Berries"", ""Grapes"", ""Citrus"", ""Fruit"", ""Nuts"", ""Lactose Free"", ""Low Protein"", ""Low Cholesterol"", ""Egg Free"", ""Healthy"", ""Kosher"", ""Free Of..."", ""Sweet"", ""< 15 Mins"", ""Easy"")","c(""1/2"", ""1"", ""1"", ""1"", ""1"", ""1/4"", ""1"")","c(""oranges"", ""grapefruit juice"", ""seedless grapes"", ""honey"", ""oranges"", ""grapefruit section"", ""lemon juice"", ""lime juice"", ""walnuts"", ""apple"")",5.0,6.0,141.4,5.0,0.5,0.0,1.5,25.4,3.3,20.6,2.1,4.0,,"c(""In medium-size bowl, stir together orange juice, honey and lemon juice."", ""Add apples, grapes, orange sections and walnuts; toss to coat with juice mixture."", ""Refrigerate or pack into individual containers for lunches and snacks."")"
94,Blueberry Buttertarts,1556,Strawberry Girl,PT25M,PT15M,PT40M,1999-09-12T05:46:00Z,Make and share this Blueberry Buttertarts recipe from Food.com.,character(0),Dessert,"c(""Berries"", ""Fruit"", ""< 60 Mins"", ""Oven"")","c(""12"", ""1"", ""1/2"", ""1"", ""3/4"", ""1/3"", ""1"", ""1 1/2"")","c(""egg"", ""corn syrup"", ""lemon juice"", ""vanilla"", ""brown sugar"", ""all-purpose flour"", ""blueberries"")",5.0,4.0,337.9,18.4,4.7,17.6,125.7,40.2,1.2,11.5,4.2,12.0,12 tarts,"c(""Preheat oven to 375F."", ""Leave shells in foil cups and place on a baking sheet. In  large bowl, whisk egg with syrup, juice and vanilla."", ""In another bowl, stir sugar with flour."", ""Divide berries among shells."", ""Pour in egg mixture, filling each shell right to top."", ""Bake on bottom rack at 375F oven until bubbly and top is a bit  crusty, from 18-23 minutes.Tarts will firm up when cool and can be refrigerated  2 days."")"
100,Bread Pudding with Jack Daniels Sauce,1571,Linda Johansen,PT1H52M,PT50M,PT2H42M,1999-08-17T03:57:00Z,Make and share this Bread Pudding with Jack Daniels Sauce recipe from Food.com.,character(0),Dessert,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1 1/3"", ""3"", ""4"", ""1/4"", ""2/3"", ""2"", NA, ""1/2"", ""1/3"", ""1/4"", ""1/4"", ""1/4"", ""1"", NA, NA)","c(""milk"", ""eggs"", ""evaporated milk"", ""butter"", ""sugar"", ""vanilla"", ""nutmeg"", ""cinnamon"", ""butter"", ""sugar"", ""water"", ""butter"", ""sugar"", ""water"")",3.5,5.0,517.6,25.4,14.7,130.4,521.2,55.5,1.4,25.6,9.2,8.0,,"c(""Cube bread."", ""Set aside in a large mixing bowl."", ""Combine all ingredients except butter."", ""Mix well and pour over bread."", ""Soak bread in milk mixture for 15 minutes."", ""Pour into a 13x9 buttered pan."", ""Top bread mixture, with cut up butter."", ""Bake at 325 for 60-90 minutes or until pudding mixture has risen 1 inch."", ""Serve warm Sauce over bread pudding."", ""Sauce"", ""combine ingredients and add sugar and water until dissolved."", ""Add butter, and simmer until melted."", ""Cook over high heat of 2 minutes."", 
""Add Jack Daniels, and simmer for 3-5 minutes."")"
108,Buttermilk Pie in Cornmeal Pastry,1535,Marg CaymanDesigns,PT40M,PT1H,PT1H40M,1999-08-06T00:41:00Z,Make and share this Buttermilk Pie in Cornmeal Pastry recipe from Food.com.,character(0),Pie,"c(""Dessert"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1/2"", ""1/2"", ""1/2"", ""1/2"", ""1/4"", ""3"", ""1"", ""1"", ""1/4"", ""2"", ""1/4"", ""2"", ""3"", ""1 -2"", ""1/2"")","c(""flour"", ""salt"", ""cornmeal"", ""shortening"", ""cheddar cheese"", ""water"", ""eggs"", ""sugar"", ""butter"", ""flour"", ""buttermilk"", ""lemon zest"", ""lemon juice"", ""sugar"")",3.0,2.0,459.0,19.4,6.6,83.4,323.9,61.8,1.1,40.8,10.6,8.0,,"c(""For Pastry: Sift together flour and salt; stir in cornmeal."", ""Cut in shortening until mixture resembles fine crumbs."", ""Stir in grated Cheddar cheese; sprinkle water over mixture gradually, mixing lightly with fork."", ""Shape into ball; flatten on lightly floured surface. Roll to about 1/8\"" thickness."", ""Line 9\"" pie pan; trim and flute edge. Fill and bake as directed below."", ""For Filling: Separate 3 eggs and set whites aside for use in meringue."", ""Beat yolks, adding sugar gradually."", ""Cut butter into flour; add buttermilk, lemon peel and juice. Fold in yolks."", 
""Pour into 9\"" Cornmeal Pie Shell."", ""Bake in hot oven (425°F) 10 minutes; reduce temperature to 350°F and bake 20 to 25 minutes."", ""Cool."", ""To make meringue: Beat 4-5 egg whites in a large bowl with electric mixer on high, until foamy. Gradually add sugar, beating until stiff peaks form. (Amount of sugar actually used will depend on the humidity in the air)."", ""Pile meringue lightly over cooled Butterrmilk filling."", ""Bake in moderate oven (350°F.) 12 to 15 minutes."")"
116,Blueberry Scones,1531,Mimi Hiller,PT22M,PT55M,PT1H17M,1999-08-18T04:30:00Z,Make and share this Blueberry Scones recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/3VsX300jTOOiZyIg6oV2_blueberry-scones-3.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/Pdw8MwSBSeSeIjtGzdEn_IMG_3687.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/29KUHClS4CNI0qz1BanJ_FB6A1B91-56B2-442D-B7CE-0DC70CA05C81.jpeg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/116/YO6JtCb3TemvhHvh9bi5_image.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/a7WQtWyRf6AkQ7YGBZoR_DSC_1135.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/7qrKeQQh263RVQAjQRsg_image.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/01496581463.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/QbZXDx15QvmTEZcJFsDJ_blueberry-scones-4.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/L1y2uQxRc23Shd4MqRhn_blueberry-scones-2.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/picxvhWQW.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/picI1PiFQ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/6/picq9Ryom.jpg"")",Scones,"c(""Quick Breads"", ""Breads"", ""Berries"", ""Fruit"", ""Sweet"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2"", ""3"", ""1"", ""3/4"", ""6"", ""1 1/2"", ""1"", ""1/3"", ""2"")","c(""all-purpose flour"", ""sugar"", ""baking powder"", ""salt"", ""unsalted butter"", ""fresh blueberries"", ""lemon, zest of"", ""heavy cream"", ""eggs"")",5.0,38.0,277.3,13.9,8.2,83.0,377.8,33.4,1.5,7.6,5.3,8.0,,"c(""Adjust rack to center of oven, and heat to 400 degrees."", ""Place a Silpat baking mat on a baking sheet, and set aside. In a large bowl, sift together flour, 3 tablespoons sugar, baking powder, and salt. Using a pastry blender, or two knives, cut in butter until the largest pieces are the size of small peas."", ""Stir in blueberries and zest. Using a fork, whisk together cream and egg in a liquid measuring cup."", ""Make a well in the center of dry ingredients and pour in cream mixture. Stir lightly with fork just until dough comes together."", 
""Turn out onto a lightly floured surface, and knead a few times to mix well."", ""Pat dough into a 6-inch square about 1 1/4 inches thick."", ""Using a floured knife, cut into four 3-inch squares."", ""Cut squares in half on the diagonal to form eight triangles."", ""Transfer to prepared baking sheet. Brush tops with cream and sprinkle with sugar."", ""Bake until golden brown, 20 to 22 minutes."", ""Transfer scones from baking sheet to wire racks to cool."")"
117,Blueberry Cookies,1545,Nancy Van Ess,PT15M,PT4H,PT4H15M,1999-08-16T05:40:00Z,Make and share this Blueberry Cookies recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/7/picDf97kf.jpg""",Drop Cookies,"c(""Dessert"", ""Cookie & Brownie"", ""Berries"", ""Fruit"", ""Weeknight"", ""For Large Groups"", ""Oven"")","c(""2"", ""2"", ""1/2"", ""1/2"", ""1"", ""1"", ""1/4"", ""1"", ""1 1/2"", ""1"")","c(""flour"", ""baking powder"", ""salt"", ""vegetable shortening"", ""sugar"", ""egg"", ""milk"", ""lemon zest"", ""blueberries"")",4.5,6.0,58.4,2.4,0.7,4.6,41.6,8.7,0.2,4.5,0.7,48.0,,"c(""Combine flour, baking powder and salt."", ""In a large bowl, cream the shortening and  sugar."", ""Beat in the egg."", ""Beat in the milk, almond extract and lemon rind."", ""Gradually blend in the dry ingredients."", ""Fold in the blueberries."", ""Cover and chill for at least 4 hours.Preheat oven to 375°."", ""Drop dough by spoonfuls about  1-inch apart onto ungreased cookie sheets."", ""Bake for 12-15 minutes, until pale golden."", ""Transfer to wire racks to cool."", ""NOTES: Canned or frozen blueberries can be used, but fresh gives the best results.""
)"
118,Abby's Pecan Apple Cake,1534,Tonkcats,PT1H10M,PT20M,PT1H30M,1999-09-15T04:30:00Z,Make and share this Abby's Pecan Apple Cake recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/8/pic1UgDNm.jpg""",Dessert,"c(""Apple"", ""Fruit"", ""Nuts"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2"", ""1 1/2"", ""1/2"", ""1/2"", ""1 1/2"", ""3"", ""1/2"", ""2"", ""1/3"", ""2"", ""2"", ""2"", ""1 1/2"", ""1 1/2"", ""1 1/2"")","c(""butter"", ""sugar"", ""cinnamon"", ""nutmeg"", ""all-purpose flour"", ""tart apples"", ""butter"", ""eggs"", ""milk"", ""rum"", ""vanilla extract"", ""pecans"", ""baking powder"", ""baking soda"", ""salt"")",4.0,2.0,357.2,15.1,8.0,74.0,692.7,51.3,1.9,34.7,4.0,10.0,,"c(""* , such as Granny Smith, peeled, halved, and sliced (3 cups)  Preheat the oven to 350 degrees."", ""Brush the sides of a 8 x 3 1/4-inch  springform pan with the melted butter."", ""Mix together 1/2 cup sugar, cinnamon,  nutmeg, and 1/4 cup flour and sprinkle the mixture evenly over the bottom of  the pan."", ""Wrap foil around the pan to prevent leakage. Starting at the outside  edge, arrange a ring of apple slices in the pan, slightly overlapping and  pointing to the center."", ""(It will feel backwards.) Fill in the center with  another circle of apples, with some overlap occurring."", 
""Layer any remaining  apple slices evenly, overlapping to prevent the batter from escaping."", ""With a  wooden spoon or electric mixer, beat together the butter and 1 cup sugar."", ""Add  the eggs, milk, rum, and vanilla."", ""The batter will look curdled."", ""Add 1 1/4  cups flour, the nuts, baking powder, baking soda, and salt, beating only  until the flour is completely incorporated."", ""Pour the batter over the apples  and spread evenly."", ""Place the pan on a baking sheet and bake in the middle of  the oven until a toothpick inserted in the cake comes out clean, about 70  minutes."", 
""Cover with a piece of foil if the top begins to brown too quickly."", ""Let the cake rest in the pan on a rack for 5 minutes, then, using a small,  flexible knife, gently separate the sides of the cake from the pan."", ""Invert  the cake on the rack, letting it stay in the pan for another 10 minutes, then  remove the pan, lifting it up carefully."")"
120,Carrot Cake II,1538,Duckie067,PT1H,PT15M,PT1H15M,1999-09-19T06:21:00Z,Make and share this Carrot Cake II recipe from Food.com.,character(0),Dessert,"c(""Vegetable"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""4"", ""2"", ""3"", ""1/2"", ""2"", ""2"", ""2"", ""1/2"", ""1 1/2"", ""1"", ""1"", ""4"", ""2"")","c(""carrot"", ""eggs"", ""sugar"", ""all-purpose flour"", ""salt"", ""baking powder"", ""baking soda"", ""cinnamon"", ""walnuts"", ""cream cheese"", ""sugar"", ""unsalted butter"", ""real vanilla"")",5.0,5.0,1173.5,69.8,19.4,154.7,720.2,129.9,3.7,89.4,11.5,8.0,,"c(""Preheat oven to 325°."", ""Add 1 egg at a time to the grated carrots until all 4 have been added."", ""Beat after each egg  Add the oil and mix."", ""Then sift all of the dry ingredients together and add it to the oil, egg, and carrot mixture in 4 parts, beating after each addition."", ""Next, add the walnuts and mix well."", ""Pour into a greased/floured tube pan."", ""Bake for 1 hour at 325°, or or when a tooth pick is inserted into the cake and it comes out clean."", ""FOR THE ICING: Soften butter and cheese. Blend well and then add the sugar and vanilla."", 
""Beat until smooth and creamy."", ""Frost only after cake is cooled."")"
